,preproc_label,model_label,método,parámetros,columnas_out,auc_train,auc_val,threshold,f1_train,f1_val
75,preprocess_v1,xgboost_baseline,fit,"{'C': 0.01, 'penalty': 'l1', 'random_state': 2020, 'solver': 'saga'}",,0.5859101278605229,0.5944913129746348,1,0.2911705234778701,0.3156028368794326
76,preprocess_v1_under50,xgboost_baseline,fit,"{'C': 0.01, 'penalty': 'l1', 'random_state': 2020, 'solver': 'saga'}",,0.7599089448312801,0.7710746099358627,1,0.7669915529564653,0.34740484429065743
77,preprocess_v2_over50,xgboost_baseline,fit,"{'C': 0.01, 'penalty': 'l1', 'random_state': 2020, 'solver': 'saga'}",,0.7903869166334263,0.7973218884340121,1,0.7972754671488849,0.3793271574841541
78,preprocess_v2_smote20,xgboost_baseline,fit,"{'C': 0.01, 'penalty': 'l1', 'random_state': 2020, 'solver': 'saga'}",,0.6426333460277813,0.6554192159170596,1.0,0.4329662646390491,0.4239945466939332
79,preprocess_v2_smote50,xgboost_baseline,fit,"{'C': 0.01, 'penalty': 'l1', 'random_state': 2020, 'solver': 'saga'}",,0.807052752293578,0.7991090684840476,1.0,0.8148378530330036,0.3870481927710843
80,preprocess_v2_smoteTomek20,xgboost_baseline,fit,"{'C': 0.01, 'penalty': 'l1', 'random_state': 2020, 'solver': 'saga'}",,0.6559492418896089,0.6558942242235659,1.0,0.4613132988584252,0.4309623430962344
81,preprocess_v2_smoteTomek50,xgboost_baseline,fit,"{'C': 0.01, 'penalty': 'l1', 'random_state': 2020, 'solver': 'saga'}",,0.8096637283708783,0.796681710909667,1.0,0.8171090733590735,0.3855057876195269
82,preprocess_v2,xgboost_baseline,fit,"{'C': 0.01, 'penalty': 'l1', 'random_state': 2020, 'solver': 'saga'}",,0.5858011533960935,0.5945411733655401,1,0.2909172661870504,0.3158828748890861
83,preprocess_v2_under50,xgboost_baseline,fit,"{'C': 0.01, 'penalty': 'l1', 'random_state': 2020, 'solver': 'saga'}",,0.7608462774504553,0.7707754475904298,1,0.7681723779854621,0.3469246717346234
84,preprocess_v1_over50,xgboost_baseline,fit,"{'C': 0.01, 'penalty': 'l2', 'random_state': 2020, 'solver': 'liblinear'}",,0.7920323095333066,0.7971224468703904,1,0.799258831456348,0.3789576229907452
85,preprocess_v1_smote20,xgboost_baseline,fit,"{'C': 0.01, 'penalty': 'l2', 'random_state': 2020, 'solver': 'liblinear'}",,0.6395293657688663,0.6480242900179284,1.0,0.4263709180529883,0.4093728463128877
86,preprocess_v1_smote50,xgboost_baseline,fit,"{'C': 0.01, 'penalty': 'l2', 'random_state': 2020, 'solver': 'liblinear'}",,0.8071275428799363,0.8000537467254429,1.0,0.81543067765677,0.3863409770687936
87,preprocess_v1_smoteTomek20,xgboost_baseline,fit,"{'C': 0.01, 'penalty': 'l2', 'random_state': 2020, 'solver': 'liblinear'}",,0.6465464652599395,0.6437443039574844,1.0,0.4414914716382388,0.4083094555873926
88,preprocess_v1_smoteTomek50,xgboost_baseline,fit,"{'C': 0.01, 'penalty': 'l2', 'random_state': 2020, 'solver': 'liblinear'}",,0.8100027625003141,0.7982614418386548,1.0,0.8178458352895855,0.38540364908772806
89,preprocess_v1,xgboost_baseline,fit,"{'C': 0.01, 'penalty': 'l2', 'random_state': 2020, 'solver': 'liblinear'}",,0.5831946393697005,0.5916650722730104,1,0.2832656743346866,0.30728241563055064
90,preprocess_v1_under50,xgboost_baseline,fit,"{'C': 0.01, 'penalty': 'l2', 'random_state': 2020, 'solver': 'liblinear'}",,0.7846813069094805,0.784072156847337,1,0.7942155106219605,0.35674931129476584
91,preprocess_v2_over50,xgboost_baseline,fit,"{'C': 0.01, 'penalty': 'l2', 'random_state': 2020, 'solver': 'liblinear'}",,0.7914215197447149,0.7964873941827978,1,0.7986668431374909,0.37837837837837834
92,preprocess_v2_smote20,xgboost_baseline,fit,"{'C': 0.01, 'penalty': 'l2', 'random_state': 2020, 'solver': 'liblinear'}",,0.6385321113348343,0.6452111817104825,1.0,0.42410360320676593,0.4050104384133612
